,title,money,area,experience,company_name,company_industry,company_stage,company_scale,company_contact,job_description,team_description,detail_url,company_url
10,Python,10-20K,苏州 昆山市 玉山,1-3年,益麦电磁,通信/网络设备,0-20人,unknown,张女士招聘者,用python编写自动化测试系统软件，了解射频仪器者优先，熟练使用C语言者优先,unknown,https://www.zhipin.com/job_detail/8a7a8b79b89d12551XZ-3968GFo~.html,https://www.zhipin.com/gongsi/d8a57555a93cf0a00nR-3Nm4.html
11,Python开发工程师,15-25K,苏州 吴中区 独墅湖,5-10年,盛安德,计算机软件,未融资,500-999人,王女士招聘经理,岗位职责：1.进行需求分析，与客户或项目经理沟通需求细节；2.根据需求完成模块设计，完成模块代码编写、单元测试、代码维护工作；3.通过研究和学习解决技术问题；4.在Scrum团队中，跟其他团队成员融洽地配合，积极面对项目中的遇到的困难；5.重视质量，进度，业务，为客户提供高质量的软件开发服务；任职要求：1. 英文口语流利（必备）2. 5年以上的后端开发工作经验；有良好的计算机专业知识和扎实的编程功底；3. 3年以上Python开发经验；4. 熟练掌握至少一门Python Web开发框架（Tornado、Django、Flask等)；5. 熟悉MySQL/Redis/MongoDB；6. 熟悉分布式、微服务、高性能Web服务的开发，有一定的系统架构设计能力者优先；7. 有独立分析和解决问题的能力，有良好的团队合作精神,五险一金定期体检加班补助年终奖带薪年假节日福利零食下午茶弹性工作,https://www.zhipin.com/job_detail/0668c1334db251a41HV-2N61FFs~.html,https://www.zhipin.com/gongsi/77472adff7f8b3531nN709u0.html
12,Python开发工程师,10-15K,苏州,3-5年,采微,移动互联网,未融资,0-20人,彭先生招聘者,"岗位职责1、负责多个垂直频道的数据抓取工作、研究各种网站、网页、链接的形态，发现它们的特点和规律；2、对抓取的数据进行除重，匹配，过滤等处理；3、网络爬虫工具的设计、开发及优化；4、网页信息抽取等核心算法的研究和优化；5、熟悉网络爬虫原理，设计，实现岗位要求1、熟练Python语言，有go、java等其他语言开发经验者优先，有扎实的数据结构和算法功底；2、理解http，熟悉html, DOM, xpath, scrapy等，精通网页抓取原理及技术、正则表达式，能从结构化的和非结构化的数据中获取信息；3、熟悉爬虫、种子、去重、提取、过滤、分发、DNS cache、异步处理等概念和过程；4、熟悉linux开发环境，熟练使用Mysql，熟悉Nosql数据库如mongoDB,Redis等；5、了解Hadoop、Spark等大数据框架和流处理技术者优先。",五险一金餐补,https://www.zhipin.com/job_detail/38d601ef17b95cdc1HJ92Ni5E1Q~.html,https://www.zhipin.com/gongsi/652ce40f51012bb51Hx62dW7Fg~~.html
13,Python开发工程师,11-20K·13薪,苏州,3-5年,苏州极光无限信息...,信息安全,不需要融资,20-99人,孙女士人事经理,岗位职责1. 负责安全产品功能模块的开发与扩展；2. 参与安全平台及工具的研发工作；3. 设计开发自动测试框架、自动测试脚本。任职资格1. 2年以上开发经验，熟悉Python编程；2. 熟悉并熟练使用python语言，熟练使用Django等框架；3. 熟悉并熟练使用MySQL数据库，了解Redis、MongoDB；4. 具有一定分析问题和解决问题的能力，学习能力强，优秀的职业素养和较强的沟通能力，自我驱动，独立有创造力。福利待遇：1、六险一金2、定期团建3、定期体检4、异地面试报销交通住宿费,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游节日福利零食下午茶工作餐,https://www.zhipin.com/job_detail/516961cd42dd46900nd40tW-EFY~.html,https://www.zhipin.com/gongsi/0e31283b3cc4f77e03R_3dm5Eg~~.html
14,python后端（高级）开发工程师,12-22K,苏州 吴中区 独墅湖,3-5年,众言网络,互联网,已上市,100-499人,张女士招聘专员,岗位职责： 1、负责产品服务器端设计和代码实现 ；2、优化现有产品的功能和体验细节 ；3、积极调研新技术，随时准备用于产品 ；任职要求： 1、具有良好团队合作精神，有高度的责任心，能在开发过程中把控代码质量 ；2、3年以上Web服务器端开发经验， 2年以上python服务端开发经验，有做过saas平台，大并发经验优先 ；3、有丰富的数据库建模经验，有MySQL、MongoDB、Redis使用经验者优先 ；4、了解各种常见算法并能灵活运用 ；5、了解 linux系统（CentOS）常规操作 ；6、有系统优化或重构经验优先 ；7、对行业新技术有浓厚的兴趣，并积极合理的将其引入项目； 8、有自己的开源项目、或者对开源项目有贡献者优先 ；9、有微服务架构设计与开发经验优先 ；,五险一金定期体检年终奖带薪年假餐补零食下午茶,https://www.zhipin.com/job_detail/e9140ddf8b0d3fd31HRz0926EVY~.html,https://www.zhipin.com/gongsi/4ccd19510129a1651nR63960.html
15,Python（爬虫类）,7-9K·13薪,苏州 吴中区 湖东,1-3年,苏州闻道,互联网,不需要融资,100-499人,张女士招聘经理,工作内容：1、 负责公司天猫、京东、小红书等大平台数据抓取和处理；2、 负责公司APP数据抓取和分析；3、 参与公司日常数据抓取、数据处理相关项目推进；岗位要求：1、本科及以上学历；2、精通Python，有数据抓取和处理相关经验；3、具有沟通能力和团队协作能力；4、了解HTML5，JavaScript，CSS3 等前端技术；5、熟悉MySQL、MongoDB数据库、数据建模、数据处理调优；6、熟悉Linux环境下的开发环境;7、习惯阅读英文技术文档；8、富有团队合作精神，乐于接受挑战，能承受工作压力。,五险一金定期体检全勤奖年终奖股票期权带薪年假餐补节日福利,https://www.zhipin.com/job_detail/b79b273b625594551HV43ty-EFA~.html,https://www.zhipin.com/gongsi/5c35d625f63a4d650nR829i_.html
16,python中级后端开发工程师,7-12K,苏州 吴中区 独墅湖,1-3年,众言网络,互联网,已上市,100-499人,张女士招聘专员,岗位职责： 1、负责产品服务器端设计和代码实现 ；2、优化现有产品的功能和体验细节 ；3、积极调研新技术，随时准备用于产品 ；任职要求： 1、具有良好团队合作精神，有高度的责任心，能在开发过程中把控代码质量 ；2、3年以上Web服务器端开发经验， 2年以上python服务端开发经验，有做过saas平台，大并发经验优先 ；3、有丰富的数据库建模经验，有MySQL、MongoDB、Redis使用经验者优先 ；4、了解各种常见算法并能灵活运用 ；5、了解 linux系统（CentOS）常规操作 ；6、有系统优化或重构经验优先 ；7、对行业新技术有浓厚的兴趣，并积极合理的将其引入项目； 8、有自己的开源项目、或者对开源项目有贡献者优先 ；9、有微服务架构设计与开发经验优先 ；,五险一金定期体检年终奖带薪年假餐补零食下午茶,https://www.zhipin.com/job_detail/a59c0be5a25e9a841H1y2di4EFo~.html,https://www.zhipin.com/gongsi/4ccd19510129a1651nR63960.html
17,Python 软件开发工程师,8-13K,苏州 吴中区 越溪,1-3年,科沃斯商用,家具/家电/家居,100-499人,unknown,杭女士招聘主管,岗位职责：1、	参与相关业务需求分析、完成编码及功能实现2、	开发系统服务相关的接口3、	系统服务功能测试及运营维护任职资格：1、	本科两年以上工作经验，计算机、应用数学等相关专业即可2、	2年以上python开发经验3、	具备linux平台开发经验，具备web开发经验、熟悉webservice接口开发4、	熟悉mongodb、solr、elasticsearch数据库优先,unknown,https://www.zhipin.com/job_detail/dbf716a847cbd7fd03Z_29-9F1Q~.html,https://www.zhipin.com/gongsi/109fc0ea696edabe1Xdz2N-5Fg~~.html
18,PYTHON自动化测试工程师,6-11K,苏州 虎丘区 狮山,经验不限,思迹信息,电子/半导体/集成电路,未融资,20-99人,佘女士HR,"工作职责：负责互联汽车、物联终端等行业的微控制器(MCU)以及软件开发套件(SDK)的验证工作任职资格：1.	本科及以上学历。电子、通信、计算机、自动化、软件工程相关专业。2	熟悉python,有面向对象的相关经验最佳，有自动化工具开发经验者优先。3.	有恩智浦智能车、TI全国电子设计大赛、蓝桥杯软件设计大赛经验者优先4.	英语四级以上，熟练的听说读写能力。5.	有较强的逻辑思维能力；较强的学习能力，沟通能力及团队协作精神。",unknown,https://www.zhipin.com/job_detail/19169f6c6a2491eb03F_2NS9FlE~.html,https://www.zhipin.com/gongsi/661530b635e25dff1nB639m5Eg~~.html
19,中级python软件工程师,10-15K,苏州,1-3年,泰迪科技,互联网,A轮,20-99人,王女士HR,职位描述:1、负责公司产品多平台后端开发工作，主要编程语言是 Python ；2、参与产品设计，与前端和移动端工程师一同探讨技术方案；3、参与架构设计，与平台工程师合作优化新旧服务的性能和稳定性。职位要求:1、扎实的计算机基础知识，了解常用数据结构和算法；2、熟练掌握Python；熟悉常用 Web 框架如django；熟悉常用的api框架如REST framework;3、熟悉 MySQL、Redis等后端组件的使用，了解基本的设计、优化原则；4、熟悉 Linux 的使用和管理，了解操作系统相关知识；5、熟悉 Git、Jenkins、等持续集成和部署工具；6、热衷性能分析与调优，积极使用新技术提升工作效率；7、良好的团队合作精神与责任感，较好的沟通能力。  优先条件:1、对开源软件、敏捷开发方法有特别兴趣，开源社区贡献者；2、具备前端开发能力，了解 HTML / CSS / JavaScript；3、乐于分享，各类流行互联网服务的热心参与和内容贡献者。,五险一金定期体检加班补助年终奖带薪年假餐补节日福利,https://www.zhipin.com/job_detail/f86aea4904aeac5b03J52ty-EVs~.html,https://www.zhipin.com/gongsi/e6e7a292d328f5f21nx40tm_.html
20,Python后端开发工程师,11-22K,苏州 吴中区 独墅湖,3-5年,研途教育科技,互联网,A轮,100-499人,向女士人事,岗位职责：1、负责新产品的各个功能模块的开发，并且提供基于RESTful API接口；	2、对代码质量负责，参与实现高质量、稳定的应用	；3、维护已上线产品并可以根据新需求做迭代开发；	4、完善系统日志，优化系统性能；	5、编写核心代码以及相关文档说明	；6、有责任心，有能力对需求进行正确客观的评估；	7、具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力。	岗位要求：1、本科学历，2年以上互联网工作经验；2、熟悉并熟练使用python语言，熟练使用Django框架；3、了解HTML5、CSS3、JavaScript以及相关的前端工具；4、熟悉MySQL数据库，了解Redis、MongoDB；5、深刻理解数据结构和算法设计，有系统分析和设计实践经验。	6、具有一定分析问题和解决问题的能力，学习能力强，优秀的职业素养和较强的沟通能力，自我驱动，独立有创造力。,五险一金年终奖带薪年假员工旅游餐补通讯补贴交通补助包吃节日福利零食下午茶,https://www.zhipin.com/job_detail/3bc478737fff296e1H1_396-GVM~.html,https://www.zhipin.com/gongsi/794b561009c898fc1nR62d-1.html
21,python开发工程师,8-12K,苏州 吴中区 湖东,3-5年,创腾科技,计算机软件,未融资,100-499人,顾女士人力资源专员,"应用制药企业常用的软件和开发工具，包括Biovia workbook电子实验记录本二次开发平台，Pipeline Pilot等 ，进行客户需求或产品功能需求的开发工作；对公司专业软件的底层技术和广泛流行的其他软件平台作深入的技术探索，以支持公司为客户提供的解决方案的验证。同时能够对医药、生物、化工等相关行业客户的研究工作有深入的了解和把握，根据客户需求，提供可行的技术路线，在技术上解决客户的疑难问题，高质量地配合售前技术支持和售后实施工作。职位要求:1、计算机本科及以上学历，有化学，生物学背景者优先考虑；2、熟悉Python编程，熟悉Django框架者优先考虑；3、熟悉C#、有Java编程基础；4、有Web开发经验，熟悉 JavaScript，CSS 等前端开发技术，熟悉React框架者优先考虑 ；5、熟悉数据库技术，如Oracle, SQL Server, MySql等；6、有较强的沟通能力；7、  有很强的学习及解决问题的能力；8、 可接受出差，能够承受一定的工作压力。",五险一金补充医疗保险定期体检年终奖带薪年假餐补通讯补贴交通补助节日福利零食下午茶,https://www.zhipin.com/job_detail/1b825f81f27e268e1H163t-_EVA~.html,https://www.zhipin.com/gongsi/74e3340fddd1acce0nd5396_.html
22,Python数据挖掘工程师,10-15K,苏州 吴中区 独墅湖,3-5年,禾禾贯文,企业服务,天使轮,20-99人,吴女士人事助理,工作内容:1. 网站数据爬取2. 数据分析3. 数学模型4. 建立数据清洗流程任职要求:1. 技术扎实，数学、计算机系等相关以上2. 擅长Python，了解分布式，多线程，正则表达式(regex)3. 自主学习能力，对各种新技术有热情，领导潜力4. 有github开源项目，在校期间参加过竞赛，或独立完成完整网站项目的经验者会优先考虑5. 跟我们业务/行业有相关经验者加分，如中文自然语言处理 (NLP)/机器学习/金融6.负责内容库建设：需要根据特殊项目的内容需求，开发和搭建一整套数据链路，包括：抓取、结构化抽取、存储等7.负责迁移当前爬虫服务到云端；,五险一金定期体检全勤奖年终奖股票期权带薪年假员工旅游餐补节日福利住房补贴零食下午茶,https://www.zhipin.com/job_detail/e2ec652a18cbafa01HF73Ni_GVU~.html,https://www.zhipin.com/gongsi/533be7ce1e89ba351HZ42Ni-Fw~~.html
23,Python,4-5K,苏州 吴中区 青剑湖,经验不限,绿豆豆装备,电子商务,0-20人,unknown,朴先生经理,智能装备的程序设计及调试,unknown,https://www.zhipin.com/job_detail/56f0e7305f914de903J92tu5F1Q~.html,https://www.zhipin.com/gongsi/e5eaee6b84cdbd6a1HJ90969Eg~~.html
24,Python数据挖掘工程师,15-25K,苏州 吴中区 独墅湖,5-10年,禾禾贯文,企业服务,天使轮,20-99人,吴女士人事助理,工作内容:1. 多种类型网站数据爬取2. 数据分析，数据分类3. 建立数学模型4. 建立数据清洗流程任职要求:1. 技术扎实，数学、计算机等相关专业2. 擅长Python，熟悉数据挖掘、机器学习、人工智能技术，熟悉web前端（html，js等）相关知识3. 基于采集数据、用户基础属性数据、用户行为数据等建立并持续优化标签体系与画像模型4.负责内容库建设：需要根据特殊项目的内容需求，开发和搭建一整套数据链路，包括：抓取、结构化抽取、存储等5.负责迁移当前爬虫服务到云端；6.对数据有一定敏感度，有海量数据挖掘实际经验者优先7. 有github开源项目，在校期间参加过竞赛，或独立完成完整网站项目的经验者会优先考虑,五险一金定期体检全勤奖年终奖股票期权带薪年假员工旅游餐补节日福利住房补贴零食下午茶,https://www.zhipin.com/job_detail/4845963c8da138ad1HF73N66GFM~.html,https://www.zhipin.com/gongsi/533be7ce1e89ba351HZ42Ni-Fw~~.html
25,Python软件工程师,15-25K,苏州,1-3年,课得乐教育科技,计算机软件,A轮,20-99人,程女士HR,"岗位职责：1，开发自然语言处理平台2，与服务器和API端集成密切合作3，培训机器学习模型4，开发机器学习管道 任职要求：1,本科及以上学历，计算机、数学应用等相关专业（机器学习，人工智能等相关专业优先考虑）;2，能够创建大型python项目和API，有2年的Python使用经验3，熟悉NLP的常用模型处理工具和分析工具（如spacy）",五险一金定期体检年终奖带薪年假餐补交通补助节日福利零食下午茶,https://www.zhipin.com/job_detail/5a16b71fa239135b1Hd63NW6EFQ~.html,https://www.zhipin.com/gongsi/195f650d447b91a71HZ90920GA~~.html
26,后端开发工程师（想转Python也可以）,11-22K,苏州 吴中区 独墅湖,3-5年,众言网络,互联网,已上市,100-499人,张女士招聘专员,1 后端有3-5年经验；2 学历背景好，经验丰富者重本也可以；3 Java转python或者其他语言想转python的；4 大数据或算法公司背景优先。,五险一金定期体检年终奖带薪年假餐补零食下午茶,https://www.zhipin.com/job_detail/813cf60edd2dfd1e1Hx43Nu-EVM~.html,https://www.zhipin.com/gongsi/4ccd19510129a1651nR63960.html
27,高级Python开发工程师,20-40K·13薪,苏州,5-10年,苏州极光无限信息...,信息安全,不需要融资,20-99人,孙女士人事经理,岗位描述：1.参与安全平台及工具的研发工作，包括：SOC平台设计、安全监控与审计、日志监控分析、HIDS及安全自动化工具等；2.安全开源系统的调研与实践；3.跟踪新兴技术，对系统进行持续优化。任职要求：1.至少4年以上开发经验，熟悉Python编程，出色代码能力，有较多的项目实践；2.熟练掌握Python主流框架；3.熟悉Linux操作系统与开发环境；4.了解常见攻击方式以及对应的监控防御手段。具有下列任一经验优先考虑：1.对OpenSoc有过深入研究，有过落地经验；2.熟悉业务安全、web安全和入侵渗透，熟悉主流的攻击技术和防御技术；3.参与漏洞扫描器、安全日志分析平台架构设计与产品开发；4.熟悉常见的加密算法、协议，密码产品开发经验；5.基于大数据的数据分析、挖掘，威胁情报。福利待遇：1、六险一金2、定期团建3、定期体检4、异地面试报销交通住宿费,五险一金补充医疗保险定期体检年终奖带薪年假员工旅游节日福利零食下午茶工作餐,https://www.zhipin.com/job_detail/4d982b2a431eb5de0nd40tW5FlM~.html,https://www.zhipin.com/gongsi/0e31283b3cc4f77e03R_3dm5Eg~~.html
28,Python,8-15K,苏州 吴中区 独墅湖,1-3年,东湾信息,计算机软件,20-99人,unknown,朱先生招聘者,"软件工程师  待遇 8000-15000 (1-3年工作经验)职位要求： 1.计算机相关专业，本科及以上学历;2.熟练掌握基本算法与数据结构;3.具有优良的编码风格和习惯；4.熟悉HTTP、TCP/IP协议，RESTful规范；5.熟悉Linux开发环境, zsh/vim/git者优先；6.良好的 Ruby或者Python/PHP语言基础及开发/重构能力优先；7.具有良好的英语书面表达能力, 过6级者优先；8.熟练使用 Ruby On Rails或Flask，Django, Laravel等主流开发框架者优先;9.了解Postgresql、Mysql、Redis、Memcached等数据库及缓存的使用和基本原理者优先；",unknown,https://www.zhipin.com/job_detail/7518abf414243a901nF-3N--FlU~.html,https://www.zhipin.com/gongsi/6c2435663822b58b1nZ43926GA~~.html
29,Python/Django开发工程师,6-8K,苏州 吴中区 左岸商业街,经验不限,51VISA,互联网,20-99人,unknown,张女士HR,"岗位职责：负责Web应用的设计，开发，测试和发布。搭建系统开发环境，完成系统代码的编写。负责公司应用系统的日常维护。 任职要求：1、熟悉Python, MySQL。2、熟悉Django web开发测试框架。有实际项目经验者优先。3、有较强的学习，沟通和团队协作能力。能独立完成任务。",unknown,https://www.zhipin.com/job_detail/5611d53093b697b21HB_39q7F1M~.html,https://www.zhipin.com/gongsi/a2c79906ddeb07311HF_39S4FQ~~.html
30,Python运维开发工程师,8-16K,苏州 吴中区 娄葑,1-3年,玩友时代,游戏,未融资,1000-9999人,熊先生高级运维经理,岗位职责：1、负责游戏运维的工具系统开发和大数据分析的后台支持工作；2、负责基础架构服务的上线部署、升级调试和优化工作；3、协助开发人员进行系统测试、压力测试和参数调优等；3、负责整改和优化现有的技术栈，自动化一切、code化一切，并参与到运维平台的开发建设中。任职要求：1、具有2年以上互联网领域相关项目开发设计工作经验；2、熟悉Python/Django框架；3、熟悉Linux操作系统或自动化工具saltstack/ansible。加分项：1、扎实的python基础，熟悉框架更佳；2、对docker理解深刻，能够玩转热门的容器生命周期管理平台（k8s、swarm或rancher）；3、赞同CI/CD的思想，并对发布流程、发布策略、分支管理等有自己的理解和看法；4、自我驱动、持续改进。,五险一金定期体检全勤奖年终奖带薪年假餐补节日福利,https://www.zhipin.com/job_detail/0441c7b2a35761a91Xx62tq0E1I~.html,https://www.zhipin.com/gongsi/a3b35b8f1fc2a8241HBz2Nq6.html
31,Python开发工程师,20-40K,苏州 相城区 渭塘,3-5年,安永数据,企业服务,A轮,20-99人,严先生董事长,岗位职责1.负责Web后端服务的技术开发工作；2.与Web前端工程师合作完成公司产品的整体Web端；3.与后端工程师合作完成公司整套产品的实现；任职资格1.正规985院校本科以上学历，计算机相关专业；2.至少1年以上Python开发经验，有Odoo开发经验优先；3.精通Linux和服务器管理4.理解数据库原理，熟练编写各种SQL语句，有数据库索引、性能优化经验；5.熟悉前端技术，如HTML、CSS、JavaScript等优先；6.具有独立完成工作的能力，同时重视团队协作，有学习能力和创新能力，追求极致性能。薪资待遇1、优厚薪资：底薪+五险一金+节假日福利+生日福利+年度旅游+绩效奖金+年终奖2、完善假期：法定假期+双休+带薪假日+弹性工作制3、丰富活动：员工聚餐+团队建设+旅游活动+优秀员工表彰+总经理特别奖表彰4、培训课程：在职个人提升5、晋升体系：广阔职业发展空间6、工作环境：周边办公环境优美、食堂品类丰富、靠近地铁站,五险一金补充医疗保险全勤奖年终奖股票期权带薪年假员工旅游餐补通讯补贴交通补助住房补贴,https://www.zhipin.com/job_detail/1a461d41bb391f351XV62du_ElU~.html,https://www.zhipin.com/gongsi/8e8bd7fe3f66f4d81HR52N67.html
